id-mapa,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
105419,2022,SEPTIEMBRE,DOMINGO,2022-09-18,15.0,Robo,Robo total,NO,NO,BOEDO,5.0,-34.62245,-58.41639,1
35886,2022,NOVIEMBRE,JUEVES,2022-11-03,15.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.605661,-58.405421,1
31033,2022,FEBRERO,MARTES,2022-02-01,19.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.608402,-58.441979,1
106596,2022,NOVIEMBRE,DOMINGO,2022-11-13,20.0,Robo,Robo total,NO,NO,CONSTITUCION,1.0,-34.622135,-58.380012,1
96075,2022,SEPTIEMBRE,MARTES,2022-09-06,16.0,Robo,Robo total,NO,NO,VILLA LUGANO,8.0,-34.6724,-58.49346,1
2179,2022,MARZO,JUEVES,2022-03-17,1.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.589661,-58.431538,1
39135,2022,FEBRERO,VIERNES,2022-02-04,23.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.604217,-58.389399,1
21202,2022,FEBRERO,JUEVES,2022-02-24,8.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.595639,-58.440798,1
102945,2022,NOVIEMBRE,DOMINGO,2022-11-06,21.0,Robo,Robo total,NO,NO,PARQUE AVELLANEDA,9.0,-34.650153,-58.471406,1
865279,2022,JUNIO,LUNES,2022-06-06,19.0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA LUGANO,8.0,-34.674624,-58.462672,1
92564,2022,MARZO,JUEVES,2022-03-10,21.0,Robo,Robo total,NO,NO,ALMAGRO,5.0,-34.59914,-58.42514,1
80489,2022,MARZO,VIERNES,2022-03-25,11.0,Hurto,Hurto automotor,NO,NO,LINIERS,9.0,-34.638806,-58.528668,1
52911,2022,ENERO,LUNES,2022-01-24,13.0,Robo,Robo total,SI,NO,RETIRO,1.0,-34.5834,-58.3748,1
1004165,2022,OCTUBRE,LUNES,2022-10-10,6.0,Lesiones,Lesiones Dolosas,NO,NO,PALERMO,14.0,-34.586482,-58.43982,1
93077,2022,JUNIO,VIERNES,2022-06-03,15.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.59181948,-58.41385742,1
99235,2022,DICIEMBRE,JUEVES,2022-12-22,17.0,Hurto,Hurto total,NO,NO,VILLA URQUIZA,12.0,-34.567175,-58.485154,1
51258,2022,AGOSTO,MIERCOLES,2022-08-31,16.0,Hurto,Hurto total,NO,NO,MONSERRAT,1.0,-34.609099,-58.382236,1
73451,2022,SEPTIEMBRE,MIERCOLES,2022-09-14,8.0,Hurto,Hurto total,NO,NO,VILLA SOLDATI,8.0,-34.669125,-58.44351,1
16291,2022,JULIO,MARTES,2022-07-26,17.0,Hurto,Hurto total,NO,NO,CABALLITO,6.0,-34.62025,-58.437124,1
88414,2022,SEPTIEMBRE,SABADO,2022-09-17,16.0,Robo,Robo total,NO,NO,VILLA DEVOTO,11.0,-34.592167,-58.517459,1
963656,2022,FEBRERO,VIERNES,2022-02-25,9.0,Lesiones,Lesiones Dolosas,NO,NO,CABALLITO,6.0,-34.625576,-58.432227,1
30184,2022,AGOSTO,LUNES,2022-08-01,22.0,Robo,Robo total,NO,NO,VILLA PUEYRREDON,12.0,-34.57069762,-58.50792763,1
987830,2022,JULIO,MARTES,2022-07-05,16.0,Amenazas,Amenazas,NO,NO,ALMAGRO,5.0,-34.605225,-58.424496,1
1007275,2022,AGOSTO,DOMINGO,2022-08-28,10.0,Lesiones,Lesiones Dolosas,NO,NO,PALERMO,14.0,-34.582313,-58.438005,1
81340,2022,AGOSTO,SABADO,2022-08-27,11.0,Hurto,Hurto total,NO,NO,BARRACAS,4.0,-34.65529424,-58.38737727,1
73146,2022,AGOSTO,LUNES,2022-08-01,6.0,Hurto,Hurto total,NO,NO,PARQUE CHAS,15.0,-34.588087,-58.474527,1
29249,2022,OCTUBRE,MARTES,2022-10-18,18.0,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11.0,-34.589282,-58.519116,1
24721,2022,NOVIEMBRE,LUNES,2022-11-21,1.0,Robo,Robo total,NO,NO,SAAVEDRA,12.0,-34.546341,-58.485243,1
63870,2022,NOVIEMBRE,VIERNES,2022-11-25,11.0,Robo,Robo total,NO,NO,VILLA CRESPO,15.0,-34.604204,-58.443644,1
89123,2022,DICIEMBRE,MIERCOLES,2022-12-07,15.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.648436,-58.462044,1
58592,2022,FEBRERO,VIERNES,2022-02-25,18.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.613965,-58.408604,1
61600,2022,OCTUBRE,VIERNES,2022-10-14,7.0,Robo,Robo total,NO,NO,BELGRANO,13.0,-34.566866,-58.449629,1
1019283,2022,SEPTIEMBRE,VIERNES,2022-09-09,11.0,Lesiones,Lesiones Dolosas,NO,NO,SAAVEDRA,12.0,-34.54497,-58.472729,1
88481,2022,ENERO,MARTES,2022-01-25,20.0,Robo,Robo total,NO,NO,MONSERRAT,1.0,-34.609098,-58.373665,1
72954,2022,SEPTIEMBRE,JUEVES,2022-09-08,9.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.592133,-58.439106,1
12108,2022,JULIO,MARTES,2022-07-05,6.0,Robo,Robo total,NO,NO,RETIRO,1.0,-34.59869,-58.386878,1
77150,2022,ABRIL,SABADO,2022-04-23,12.0,Hurto,Hurto total,NO,NO,BOEDO,5.0,-34.630765,-58.419001,1
89569,2022,MARZO,MIERCOLES,2022-03-02,20.0,Robo,Robo total,NO,NO,CHACARITA,15.0,-34.58882,-58.44203,1
963,2022,MARZO,VIERNES,2022-03-11,23.0,Robo,Robo total,NO,NO,RETIRO,1.0,-34.59682782,-58.37988585,1
25415,2022,SEPTIEMBRE,VIERNES,2022-09-02,18.0,Robo,Robo total,NO,NO,ALMAGRO,5.0,-34.603174,-58.420959,1
18068,2022,MAYO,MARTES,2022-05-31,0.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.587414,-58.438872,1
69405,2022,DICIEMBRE,VIERNES,2022-12-02,7.0,Robo,Robo total,NO,NO,PARQUE CHACABUCO,7.0,-34.636056,-58.442808,1
17340,2022,OCTUBRE,DOMINGO,2022-10-02,20.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.602188,-58.368978,1
36067,2022,DICIEMBRE,JUEVES,2022-12-15,18.0,Hurto,Hurto total,NO,NO,CABALLITO,6.0,-34.621982,-58.444174,1
93001,2022,ABRIL,LUNES,2022-04-25,20.0,Robo,Robo total,NO,SI,PALERMO,14.0,-34.587387,-58.419453,1
88070,2022,DICIEMBRE,VIERNES,2022-12-16,15.0,Hurto,Hurto total,NO,NO,BARRACAS,4.0,-34.640305,-58.3743,1
52946,2022,FEBRERO,MIERCOLES,2022-02-09,7.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.623762,-58.463105,1
6491,2022,NOVIEMBRE,DOMINGO,2022-11-06,23.0,Hurto,Hurto total,NO,NO,BELGRANO,13.0,-34.563078,-58.464167,1
59271,2022,AGOSTO,MIERCOLES,2022-08-10,0.0,Robo,Robo total,NO,SI,CABALLITO,6.0,-34.627153,-58.449645,1
34920,2022,MARZO,LUNES,2022-03-21,8.0,Robo,Robo total,NO,SI,SAN NICOLAS,1.0,-34.59979,-58.390012,1
88257,2022,MARZO,MIERCOLES,2022-03-23,15.0,Robo,Robo total,SI,NO,BOCA,4.0,-34.639696,-58.366201,1
15177,2022,SEPTIEMBRE,MIERCOLES,2022-09-28,17.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.60948122,-58.39562676,1
996264,2022,FEBRERO,MIERCOLES,2022-02-02,14.0,Amenazas,Amenazas,NO,NO,PALERMO,14.0,-34.597713,-58.418459,1
34357,2022,MARZO,LUNES,2022-03-28,21.0,Robo,Robo total,NO,NO,NUÑEZ,13.0,-34.554481,-58.463544,1
109768,2022,NOVIEMBRE,MIERCOLES,2022-11-09,5.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.58639065,-58.43347431,1
28078,2022,MARZO,JUEVES,2022-03-17,17.0,Hurto,Hurto total,NO,NO,CABALLITO,6.0,-34.619284,-58.44196,1
93011,2022,ABRIL,JUEVES,2022-04-28,21.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.591676,-58.412332,1
6356,2022,OCTUBRE,DOMINGO,2022-10-02,3.0,Robo,Robo total,NO,NO,VILLA PUEYRREDON,12.0,-34.580912,-58.499991,1
98885,2022,ENERO,MIERCOLES,2022-01-19,15.0,Robo,Robo automotor,SI,NO,VILLA PUEYRREDON,12.0,-34.576956,-58.499973,1
18153,2022,DICIEMBRE,MIERCOLES,2022-12-21,0.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.595419,-58.39431,1
4486,2022,AGOSTO,VIERNES,2022-08-12,5.0,Robo,Robo total,NO,NO,BARRACAS,4.0,-34.65252,-58.400405,1
890505,2022,NOVIEMBRE,JUEVES,2022-11-17,20.0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA CRESPO,15.0,-34.59476606,-58.44430404,1
918873,2022,JULIO,JUEVES,2022-07-28,8.0,Amenazas,Amenazas,NO,NO,VILLA CRESPO,15.0,-34.600048,-58.431403,1
60545,2022,JUNIO,MARTES,2022-06-28,10.0,Hurto,Hurto total,NO,NO,COLEGIALES,13.0,-34.578614,-58.440094,1
67807,2022,OCTUBRE,MARTES,2022-10-04,6.0,Hurto,Hurto total,NO,NO,ALMAGRO,5.0,-34.60334718,-58.42872227,1
48864,2022,JUNIO,JUEVES,2022-06-30,19.0,Hurto,Hurto total,NO,NO,BOEDO,5.0,-34.639955,-58.422496,1
873630,2022,MAYO,VIERNES,2022-05-27,20.0,Vialidad,Lesiones por siniestros viales,NO,NO,MONSERRAT,1.0,-34.611174,-58.369421,1
55494,2022,DICIEMBRE,SABADO,2022-12-03,14.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.604639,-58.397539,1
921056,2022,DICIEMBRE,VIERNES,2022-12-16,19.0,Amenazas,Amenazas,NO,NO,VILLA LUGANO,8.0,-34.681811,-58.488626,1
7994,2022,OCTUBRE,SABADO,2022-10-01,4.0,Robo,Robo total,SI,NO,RETIRO,1.0,-34.590102,-58.379401,1
20072,2022,JULIO,VIERNES,2022-07-29,21.0,Hurto,Hurto total,NO,NO,COLEGIALES,13.0,-34.568979,-58.455158,1
945546,2022,ENERO,LUNES,2022-01-31,21.0,Lesiones,Lesiones Dolosas,NO,NO,PARQUE CHACABUCO,7.0,-34.640856,-58.441386,1
926057,2022,FEBRERO,MARTES,2022-02-15,21.0,Lesiones,Lesiones Dolosas,NO,NO,MATADEROS,9.0,-34.668203,-58.501298,1
47223,2022,ENERO,LUNES,2022-01-31,8.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.609706,-58.442709,1
57936,2022,MARZO,VIERNES,2022-03-04,20.0,Robo,Robo total,SI,NO,ALMAGRO,5.0,-34.605009,-58.428963,1
97224,2022,MARZO,MARTES,2022-03-29,20.0,Robo,Robo total,SI,NO,PALERMO,14.0,-34.56553,-58.419832,1
896038,2022,ABRIL,JUEVES,2022-04-28,19.0,Vialidad,Lesiones por siniestros viales,NO,NO,MATADEROS,9.0,-34.652806,-58.493356,1
852793,2022,ABRIL,SABADO,2022-04-16,13.0,Vialidad,Lesiones por siniestros viales,NO,NO,PARQUE AVELLANEDA,9.0,-34.657129,-58.477956,1
43011,2022,SEPTIEMBRE,VIERNES,2022-09-23,19.0,Robo,Robo total,NO,NO,SAN CRISTOBAL,3.0,-34.620208,-58.394548,1
68787,2022,AGOSTO,VIERNES,2022-08-19,8.0,Hurto,Hurto total,NO,NO,ALMAGRO,5.0,-34.599443,-58.415671,1
91953,2022,OCTUBRE,LUNES,2022-10-17,8.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.606458,-58.387222,1
8635,2022,JULIO,DOMINGO,2022-07-31,4.0,Robo,Robo total,SI,SI,PARQUE PATRICIOS,4.0,-34.647306,-58.4092,1
70148,2022,ENERO,MARTES,2022-01-25,10.0,Hurto,Hurto total,NO,NO,BOEDO,5.0,-34.630077,-58.423887,1
69650,2022,ENERO,JUEVES,2022-01-06,12.0,Hurto,Hurto total,NO,NO,BOCA,4.0,-34.63695,-58.357916,1
1013685,2022,ENERO,JUEVES,2022-01-06,16.0,Lesiones,Lesiones Dolosas,NO,NO,COLEGIALES,13.0,-34.568631,-58.453528,1
106220,2022,MAYO,SABADO,2022-05-07,18.0,Hurto,Hurto automotor,NO,NO,VILLA CRESPO,15.0,-34.599878,-58.453957,1
44320,2022,OCTUBRE,LUNES,2022-10-17,21.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.620823,-58.441103,1
101428,2022,OCTUBRE,SABADO,2022-10-29,19.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.581824,-58.435519,1
51326,2022,SEPTIEMBRE,VIERNES,2022-09-23,18.0,Hurto,Hurto total,NO,NO,MONSERRAT,1.0,-34.609001,-58.380689,1
25451,2022,MARZO,LUNES,2022-03-14,0.0,Robo,Robo total,SI,NO,VILLA LUGANO,8.0,-34.678762,-58.486813,1
947135,2022,OCTUBRE,JUEVES,2022-10-13,13.0,Amenazas,Amenazas,NO,NO,PARQUE PATRICIOS,4.0,-34.638963,-58.405198,1
52693,2022,SEPTIEMBRE,VIERNES,2022-09-16,9.0,Hurto,Hurto automotor,NO,NO,PARQUE CHACABUCO,7.0,-34.63117,-58.440161,1
71663,2022,OCTUBRE,VIERNES,2022-10-14,7.0,Robo,Robo total,NO,NO,MATADEROS,9.0,-34.655873,-58.489379,1
96964,2022,FEBRERO,JUEVES,2022-02-24,21.0,Robo,Robo total,NO,NO,BELGRANO,13.0,-34.548989,-58.439211,1
42517,2022,FEBRERO,MIERCOLES,2022-02-09,3.0,Robo,Robo total,NO,NO,RECOLETA,2.0,-34.592435,-58.405858,1
48591,2022,AGOSTO,VIERNES,2022-08-19,18.0,Robo,Robo total,NO,NO,NUEVA POMPEYA,4.0,-34.650728,-58.416243,1
45997,2022,DICIEMBRE,LUNES,2022-12-05,21.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.564653,-58.43945,1
70071,2022,DICIEMBRE,VIERNES,2022-12-02,6.0,Robo,Robo total,NO,NO,BARRACAS,4.0,-34.645023,-58.370025,1
83746,2022,JULIO,SABADO,2022-07-09,10.0,Robo,Robo total,NO,NO,CABALLITO,6.0,-34.618185,-58.439518,1
68087,2022,JUNIO,MARTES,2022-06-07,8.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.58843,-58.4107,1
87252,2022,OCTUBRE,MIERCOLES,2022-10-05,18.0,Hurto,Hurto total,NO,NO,RECOLETA,2.0,-34.583725,-58.405754,1
10099,2022,ABRIL,DOMINGO,2022-04-24,2.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.574918,-58.41462,1
87887,2022,ABRIL,JUEVES,2022-04-28,16.0,Robo,Robo total,NO,NO,ALMAGRO,5.0,-34.598208,-58.421867,1
59215,2022,MAYO,MARTES,2022-05-31,11.0,Hurto,Hurto total,NO,NO,FLORES,7.0,-34.630705,-58.469639,1
48484,2022,FEBRERO,MARTES,2022-02-22,14.0,Robo,Robo total,NO,NO,LINIERS,9.0,-34.64171,-58.528981,1
989509,2022,JULIO,DOMINGO,2022-07-03,22.0,Lesiones,Lesiones Dolosas,NO,NO,PUERTO MADERO,1.0,-34.603986,-58.363359,1
60326,2022,AGOSTO,LUNES,2022-08-15,10.0,Hurto,Hurto total,NO,NO,CHACARITA,15.0,-34.582282,-58.45271,1
78610,2022,MAYO,SABADO,2022-05-14,8.0,Robo,Robo total,NO,NO,SAN NICOLAS,1.0,-34.608824,-58.387172,1
50473,2022,DICIEMBRE,MIERCOLES,2022-12-14,12.0,Hurto,Hurto total,NO,NO,BELGRANO,13.0,-34.562359,-58.442433,1
78508,2022,JUNIO,DOMINGO,2022-06-12,7.0,Robo,Robo total,SI,NO,RETIRO,1.0,-34.591697,-58.374659,1
73542,2022,ENERO,MARTES,2022-01-25,13.0,Robo,Robo total,SI,SI,RETIRO,1.0,-34.595322,-58.371602,1
960479,2022,OCTUBRE,MIERCOLES,2022-10-19,14.0,Amenazas,Amenazas,NO,NO,VELEZ SARSFIELD,10.0,-34.627672,-58.497135,1
85494,2022,JULIO,VIERNES,2022-07-22,16.0,Robo,Robo total,NO,NO,ALMAGRO,5.0,-34.61102,-58.418477,1
43667,2022,JULIO,MIERCOLES,2022-07-20,20.0,Hurto,Hurto total,NO,NO,BARRACAS,4.0,-34.650951,-58.399201,1
17138,2022,ENERO,SABADO,2022-01-22,18.0,Robo,Robo total,NO,NO,PALERMO,14.0,-34.56641,-58.436341,1
91348,2022,ENERO,MARTES,2022-01-04,17.0,Robo,Robo total,NO,NO,SAN TELMO,1.0,-34.618328,-58.370122,1
61900,2022,MAYO,JUEVES,2022-05-26,8.0,Hurto,Hurto total,NO,NO,VILLA RIACHUELO,8.0,-34.685014,-58.476358,1
63719,2022,NOVIEMBRE,LUNES,2022-11-21,13.0,Robo,Robo total,NO,NO,VILLA DEL PARQUE,11.0,-34.599445,-58.485806,1
62649,2022,ENERO,MARTES,2022-01-04,12.0,Hurto,Hurto automotor,NO,NO,SAAVEDRA,12.0,-34.54587,-58.471261,1
853915,2022,NOVIEMBRE,VIERNES,2022-11-18,19.0,Vialidad,Lesiones por siniestros viales,NO,NO,VILLA DEL PARQUE,11.0,-34.598281,-58.499541,1
939933,2022,MARZO,VIERNES,2022-03-04,18.0,Lesiones,Lesiones Dolosas,NO,NO,NUEVA POMPEYA,4.0,-34.647244,-58.418807,1
43141,2022,FEBRERO,LUNES,2022-02-21,6.0,Robo,Robo total,NO,NO,NUEVA POMPEYA,4.0,-34.6426,-58.413166,1
84819,2022,DICIEMBRE,MARTES,2022-12-20,16.0,Robo,Robo total,NO,NO,VILLA LUGANO,8.0,-34.683844,-58.478653,1
74090,2022,NOVIEMBRE,MARTES,2022-11-01,10.0,Hurto,Hurto total,NO,NO,VILLA DEVOTO,11.0,-34.603079,-58.507189,1
19589,2022,NOVIEMBRE,SABADO,2022-11-26,23.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.58857541,-58.43192565,1
29380,2022,FEBRERO,MARTES,2022-02-01,14.0,Robo,Robo total,NO,NO,SAAVEDRA,12.0,-34.539371,-58.475488,1
103108,2022,JULIO,DOMINGO,2022-07-24,19.0,Robo,Robo total,SI,NO,RETIRO,1.0,-34.594898,-58.374423,1
82559,2022,NOVIEMBRE,SABADO,2022-11-26,6.0,Hurto,Hurto total,NO,NO,VILLA ORTUZAR,15.0,-34.58299232,-58.4720601,1
7211,2022,DICIEMBRE,DOMINGO,2022-12-18,23.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.607731,-58.411963,1
6937,2022,AGOSTO,DOMINGO,2022-08-14,23.0,Robo,Robo total,NO,NO,VILLA DEVOTO,11.0,-34.609287,-58.516736,1
13891,2022,SEPTIEMBRE,SABADO,2022-09-17,6.0,Hurto,Hurto total,NO,NO,MONSERRAT,1.0,-34.610694,-58.379677,1
33203,2022,SEPTIEMBRE,MARTES,2022-09-27,10.0,Robo,Robo total,NO,NO,FLORESTA,10.0,-34.62659,-58.48643,1
80220,2022,ABRIL,LUNES,2022-04-04,9.0,Robo,Robo total,NO,NO,VILLA SOLDATI,8.0,-34.655833,-58.454831,1
6833,2022,ENERO,SABADO,2022-01-22,0.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.602656,-58.40819,1
86772,2022,JULIO,MARTES,2022-07-12,21.0,Robo,Robo total,SI,NO,ALMAGRO,5.0,-34.61274,-58.420574,1
83416,2022,MAYO,SABADO,2022-05-21,10.0,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,10.0,-34.635178,-58.491795,1
996629,2022,OCTUBRE,JUEVES,2022-10-27,0.0,Amenazas,Amenazas,NO,NO,RETIRO,1.0,-34.597246,-58.38523,1
46415,2022,MAYO,MARTES,2022-05-10,16.0,Robo,Robo total,NO,NO,VILLA CRESPO,15.0,-34.596351,-58.442593,1
53093,2022,FEBRERO,LUNES,2022-02-28,12.0,Robo,Robo total,NO,NO,FLORES,7.0,-34.641752,-58.461604,1
103228,2022,DICIEMBRE,DOMINGO,2022-12-18,20.0,Hurto,Hurto total,NO,NO,SAN NICOLAS,1.0,-34.60256,-58.38189,1
29005,2022,DICIEMBRE,MIERCOLES,2022-12-28,17.0,Hurto,Hurto total,NO,NO,BELGRANO,13.0,-34.56393768,-58.45511931,1
59994,2022,MARZO,MIERCOLES,2022-03-09,9.0,Robo,Robo total,NO,NO,VILLA GRAL. MITRE,11.0,-34.604204,-58.462784,1
26653,2022,DICIEMBRE,MIERCOLES,2022-12-14,6.0,Robo,Robo total,NO,NO,CHACARITA,15.0,-34.580502,-58.450955,1
97984,2022,OCTUBRE,LUNES,2022-10-03,20.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.607267,-58.399012,1
32297,2022,MAYO,JUEVES,2022-05-19,8.0,Hurto,Hurto total,NO,NO,BOCA,4.0,-34.627842,-58.365939,1
99286,2022,ABRIL,VIERNES,2022-04-29,18.0,Robo,Robo total,NO,NO,NUÑEZ,13.0,-34.540964,-58.464435,1
70153,2022,FEBRERO,MIERCOLES,2022-02-02,13.0,Robo,Robo total,SI,NO,PARQUE PATRICIOS,4.0,-34.629569,-58.391596,1
73931,2022,JUNIO,LUNES,2022-06-27,7.0,Robo,Robo total,NO,NO,BELGRANO,13.0,-34.55591657,-58.45828683,1
65789,2022,ENERO,LUNES,2022-01-24,22.0,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4.0,-34.630412,-58.408225,1
964575,2022,MAYO,MIERCOLES,2022-05-25,19.0,Amenazas,Amenazas,NO,NO,CONSTITUCION,1.0,-34.624937,-58.388396,1
43736,2022,AGOSTO,MIERCOLES,2022-08-31,0.0,Robo,Robo total,NO,NO,VILLA LUGANO,8.0,-34.671152,-58.490711,1
98903,2022,MAYO,LUNES,2022-05-23,15.0,Hurto,Hurto total,NO,NO,VILLA SOLDATI,8.0,-34.664383,-58.444134,1
941968,2022,AGOSTO,DOMINGO,2022-08-28,15.0,Amenazas,Amenazas,NO,NO,LINIERS,9.0,-34.644851,-58.508569,1
81271,2022,SEPTIEMBRE,DOMINGO,2022-09-11,6.0,Robo,Robo total,NO,NO,BOCA,4.0,-34.645545,-58.368001,1
62391,2022,AGOSTO,VIERNES,2022-08-19,12.0,Robo,Robo total,NO,NO,PATERNAL,15.0,-34.601535,-58.465372,1
59397,2022,MARZO,MIERCOLES,2022-03-02,17.0,Robo,Robo total,NO,NO,MATADEROS,9.0,-34.660169,-58.507845,1
99632,2022,NOVIEMBRE,JUEVES,2022-11-10,20.0,Robo,Robo total,NO,NO,VILLA SOLDATI,8.0,-34.66371,-58.444787,1
964199,2022,SEPTIEMBRE,MARTES,2022-09-06,18.0,Lesiones,Lesiones Dolosas,NO,NO,MONTE CASTRO,10.0,-34.62523,-58.507499,1
75559,2022,ABRIL,LUNES,2022-04-25,8.0,Robo,Robo total,NO,NO,VILLA LUGANO,8.0,-34.673622,-58.49227,1
24811,2022,MARZO,SABADO,2022-03-26,0.0,Robo,Robo total,NO,NO,VILLA CRESPO,15.0,-34.593199,-58.43476,1
28358,2022,FEBRERO,MARTES,2022-02-15,20.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.60958,-58.397596,1
38651,2022,FEBRERO,LUNES,2022-02-07,10.0,Hurto,Hurto total,NO,NO,VILLA SOLDATI,8.0,-34.661154,-58.450141,1
15799,2022,NOVIEMBRE,VIERNES,2022-11-18,17.0,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4.0,-34.636573,-58.408962,1
72600,2022,DICIEMBRE,MIERCOLES,2022-12-07,6.0,Hurto,Hurto total,NO,NO,COLEGIALES,13.0,-34.576834,-58.443697,1
50783,2022,JULIO,MARTES,2022-07-26,8.0,Hurto,Hurto total,NO,NO,ALMAGRO,5.0,-34.602162,-58.431276,1
964545,2022,FEBRERO,MIERCOLES,2022-02-23,18.0,Amenazas,Amenazas,NO,NO,BOEDO,5.0,-34.624969,-58.425697,1
64592,2022,ABRIL,JUEVES,2022-04-21,9.0,Hurto,Hurto total,NO,NO,BARRACAS,4.0,-34.638464,-58.372517,1
68187,2022,AGOSTO,VIERNES,2022-08-26,7.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.583016,-58.424024,1
89433,2022,MAYO,LUNES,2022-05-16,15.0,Robo,Robo total,NO,NO,CONSTITUCION,1.0,-34.626937,-58.382237,1
13631,2022,OCTUBRE,SABADO,2022-10-29,11.0,Hurto,Hurto total,NO,NO,BALVANERA,3.0,-34.60332,-58.400314,1
931864,2022,MARZO,DOMINGO,2022-03-20,21.0,Lesiones,Lesiones Dolosas,NO,NO,NUEVA POMPEYA,4.0,-34.655869,-58.40275,1
9767,2022,AGOSTO,DOMINGO,2022-08-14,0.0,Robo,Robo total,NO,SI,VILLA LUGANO,8.0,-34.664234,-58.473765,1
76084,2022,NOVIEMBRE,LUNES,2022-11-21,13.0,Robo,Robo total,NO,NO,BALVANERA,3.0,-34.6170243,-58.39376388,1
6760,2022,MAYO,SABADO,2022-05-21,0.0,Robo,Robo total,SI,NO,PARQUE PATRICIOS,4.0,-34.640992,-58.393566,1
20833,2022,ENERO,JUEVES,2022-01-06,8.0,Robo,Robo total,NO,NO,PARQUE PATRICIOS,4.0,-34.64732214,-58.40919461,1
81475,2022,JULIO,DOMINGO,2022-07-17,12.0,Robo,Robo total,NO,NO,BOEDO,5.0,-34.636129,-58.423191,1
974350,2022,OCTUBRE,LUNES,2022-10-17,18.0,Amenazas,Amenazas,NO,NO,MONTE CASTRO,10.0,-34.616974,-58.500328,1
102663,2022,ENERO,DOMINGO,2022-01-30,21.0,Hurto,Hurto total,NO,NO,PARQUE PATRICIOS,4.0,-34.637121,-58.405611,1
10213,2022,JULIO,DOMINGO,2022-07-03,4.0,Hurto,Hurto total,NO,NO,VILLA CRESPO,15.0,-34.597574,-58.432363,1
855847,2022,MAYO,JUEVES,2022-05-05,17.0,Vialidad,Lesiones por siniestros viales,NO,NO,PALERMO,14.0,-34.577836,-58.408622,1
878628,2022,DICIEMBRE,DOMINGO,2022-12-18,16.0,Vialidad,Lesiones por siniestros viales,NO,NO,SAAVEDRA,12.0,-34.548971,-58.472122,1
86601,2022,JUNIO,LUNES,2022-06-06,19.0,Hurto,Hurto total,NO,NO,SAN CRISTOBAL,3.0,-34.624005,-58.394754,1
935799,2022,JUNIO,JUEVES,2022-06-16,18.0,Lesiones,Lesiones Dolosas,NO,NO,BARRACAS,4.0,-34.65126,-58.390116,1
71397,2022,DICIEMBRE,JUEVES,2022-12-22,7.0,Robo,Robo total,SI,NO,VILLA LUGANO,8.0,-34.669643,-58.464153,1
25887,2022,FEBRERO,JUEVES,2022-02-24,11.0,Robo,Robo total,NO,NO,CONSTITUCION,1.0,-34.633757,-58.38877,1
69842,2022,MARZO,MARTES,2022-03-29,10.0,Robo,Robo total,NO,NO,BARRACAS,4.0,-34.655842,-58.387057,1
45525,2022,NOVIEMBRE,JUEVES,2022-11-24,7.0,Hurto,Hurto total,NO,NO,VILLA GRAL. MITRE,11.0,-34.610444,-58.46762,1
100695,2022,MARZO,MARTES,2022-03-01,14.0,Robo,Robo total,NO,NO,COLEGIALES,13.0,-34.569968,-58.448333,1
61570,2022,JUNIO,VIERNES,2022-06-10,8.0,Hurto,Hurto total,NO,NO,PALERMO,14.0,-34.566776,-58.431231,1
